orthogroup_ID,PANTHER_ID,geneID,spc
OG0000263,PTHR24376,7711,Hsap
OG0000263,PTHR24376,7768,Hsap
OG0000263,PTHR24376,353355,Hsap
OG0000263,PTHR24376,7596,Hsap
OG0000263,PTHR24376,7769,Hsap
OG0000264,PTHR24376,342892,Hsap
OG0000264,PTHR24376,388536,Hsap
OG0000264,PTHR24376,51276,Hsap
OG0000264,PTHR24376,163131,Hsap
OG0000264,PTHR24376,284323,Hsap
OG0000264,PTHR24376,163255,Hsap
OG0000264,PTHR24376,284406,Hsap
OG0000264,PTHR24376,163087,Hsap
OG0000264,PTHR24376,84924,Hsap
OG0000269,PTHR43243,84889,Hsap
OG0000272,PTHR23115,1917,Hsap
OG0000272,PTHR23115,1915,Hsap
OG0000274,PTHR11875,4673,Hsap
OG0000276,PTHR10903,168537,Hsap
OG0000277,PTHR12317,80168,Hsap
OG0000280,PTHR26450,390077,Hsap
OG0000282,PTHR26450,390067,Hsap
OG0000290,PTHR19970,116832,Hsap
OG0000290,PTHR19970,6170,Hsap
OG0000330,PTHR22913,3038,Hsap
OG0000330,PTHR22913,3037,Hsap
OG0000337,PTHR31866,100130361,Hsap
OG0000337,PTHR31866,100132994,Hsap
OG0000337,PTHR31866,101059915,Hsap
OG0000358,PTHR10903,100527949,Hsap
OG0000358,PTHR10903,55340,Hsap
OG0000368,PTHR19944,3123,Hsap
OG0000368,PTHR19944,3125,Hsap
OG0000368,PTHR19944,3126,Hsap
OG0000368,PTHR19944,3127,Hsap
OG0000368,PTHR19944,3115,Hsap
OG0000369,PTHR24068,10477,Hsap
OG0000369,PTHR24068,7325,Hsap
OG0000369,PTHR24068,7324,Hsap
OG0000374,PTHR11886,140735,Hsap
OG0000374,PTHR11886,8655,Hsap
OG0000380,PTHR11908,316,Hsap
OG0000387,PTHR23226,7626,Hsap
OG0000394,PTHR26452,338674,Hsap
OG0000396,PTHR26451,26476,Hsap
OG0000417,PTHR23318,139420,Hsap
OG0000417,PTHR23318,57223,Hsap
OG0000417,PTHR23318,55671,Hsap
OG0000422,PTHR24300,107987478,Hsap
OG0000422,PTHR24300,107987479,Hsap
OG0000422,PTHR24300,1565,Hsap
OG0000422,PTHR24300,1564,Hsap
OG0000431,PTHR26450,143502,Hsap
OG0000431,PTHR26450,390037,Hsap
OG0000435,PTHR26450,283110,Hsap
OG0000446,PTHR11639,338324,Hsap
OG0000446,PTHR11639,6278,Hsap
OG0000454,PTHR23115,23708,Hsap
OG0000454,PTHR23115,2935,Hsap
OG0000458,PTHR13943,11145,Hsap
OG0000458,PTHR13943,54979,Hsap
OG0000458,PTHR13943,5920,Hsap
OG0000464,PTHR24242,128367,Hsap
OG0000468,PTHR26452,26339,Hsap
OG0000468,PTHR26452,402135,Hsap
OG0000468,PTHR26452,403277,Hsap
OG0000468,PTHR26452,403278,Hsap
OG0000478,PTHR11143,51121,Hsap
OG0000478,PTHR11143,6154,Hsap
OG0000503,PTHR12832,100996631,Hsap
OG0000503,PTHR12832,100996648,Hsap
OG0000503,PTHR12832,6954,Hsap
OG0000504,PTHR16675,912,Hsap
OG0000511,PTHR10903,55303,Hsap
OG0000514,PTHR16675,911,Hsap
OG0000514,PTHR16675,909,Hsap
OG0000550,PTHR23158,100128553,Hsap
OG0000550,PTHR23158,643854,Hsap
OG0000550,PTHR23158,100142659,Hsap
OG0000550,PTHR23158,340307,Hsap
OG0000550,PTHR23158,441294,Hsap
OG0000550,PTHR23158,64693,Hsap
OG0000550,PTHR23158,4253,Hsap
OG0000563,PTHR45638,1258,Hsap
OG0000563,PTHR45638,54714,Hsap
OG0000573,PTHR42693,414,Hsap
OG0000573,PTHR42693,415,Hsap
OG0000577,PTHR24299,1543,Hsap
OG0000577,PTHR24299,1544,Hsap
OG0000594,PTHR24242,440153,Hsap
OG0000594,PTHR24242,81061,Hsap
OG0000594,PTHR24242,79334,Hsap
OG0000596,PTHR26451,391114,Hsap
OG0000602,PTHR26450,119774,Hsap
OG0000602,PTHR26450,390036,Hsap
OG0000603,PTHR26452,282775,Hsap
OG0000604,PTHR26450,390058,Hsap
OG0000604,PTHR26450,79345,Hsap
OG0000604,PTHR26450,282763,Hsap
OG0000604,PTHR26450,79339,Hsap
OG0000611,PTHR11431,2512,Hsap
OG0000613,PTHR20981,6144,Hsap
OG0000615,PTHR12638,4116,Hsap
OG0000615,PTHR12638,55110,Hsap
OG0000711,PTHR45690,199713,Hsap
OG0000711,PTHR45690,55655,Hsap
OG0000742,PTHR11528,3320,Hsap
OG0000742,PTHR11528,3326,Hsap
OG0000747,PTHR23324,6397,Hsap
OG0000747,PTHR23324,9717,Hsap
OG0000748,PTHR45638,1259,Hsap
OG0000748,PTHR45638,1261,Hsap
OG0000764,PTHR24376,284370,Hsap
OG0000764,PTHR24376,65251,Hsap
OG0000764,PTHR24376,59348,Hsap
OG0000764,PTHR24376,79898,Hsap
OG0000774,PTHR24410,64410,Hsap
OG0000774,PTHR24410,8507,Hsap
OG0000784,PTHR24064,6580,Hsap
OG0000784,PTHR24064,6582,Hsap
OG0000789,PTHR24064,6583,Hsap
OG0000789,PTHR24064,6584,Hsap
OG0000858,PTHR23226,79692,Hsap
OG0000860,PTHR11258,4940,Hsap
OG0000860,PTHR11258,4938,Hsap
OG0000883,PTHR10903,170575,Hsap
OG0000892,PTHR26451,391121,Hsap
OG0000892,PTHR26451,441911,Hsap
OG0000898,PTHR26450,390059,Hsap
OG0000903,PTHR26450,119695,Hsap
OG0000906,PTHR26450,119772,Hsap
OG0000914,PTHR26452,150681,Hsap
OG0000914,PTHR26452,389090,Hsap
OG0000920,PTHR11875,6418,Hsap
OG0000920,PTHR11875,646817,Hsap
OG0000926,PTHR19944,3113,Hsap
OG0000926,PTHR19944,3117,Hsap
OG0000926,PTHR19944,3118,Hsap
OG0000938,PTHR24071,5901,Hsap
OG0000940,PTHR46468,123228,Hsap
OG0000941,PTHR24068,7335,Hsap
OG0000941,PTHR24068,7336,Hsap
OG0000949,PTHR11655,6133,Hsap
OG0000954,PTHR11431,441490,Hsap
OG0000954,PTHR11431,53940,Hsap
OG0000954,PTHR11431,2495,Hsap
OG0000970,PTHR23260,83897,Hsap
OG0000970,PTHR23260,85293,Hsap
OG0000991,PTHR11475,8288,Hsap
OG0000991,PTHR11475,4353,Hsap
OG0000999,PTHR24064,9356,Hsap
OG0001008,PTHR10924,55640,Hsap
OG0001017,PTHR11214,10678,Hsap
OG0001026,PTHR24242,26531,Hsap
OG0001027,PTHR26450,338751,Hsap
OG0001032,PTHR26450,390061,Hsap
OG0001035,PTHR26450,390075,Hsap
OG0001042,PTHR26450,390066,Hsap
OG0001047,PTHR26450,390064,Hsap
OG0001055,PTHR13968,101060301,Hsap
OG0001055,PTHR13968,649330,Hsap
OG0001055,PTHR13968,343069,Hsap
OG0001055,PTHR13968,440563,Hsap
OG0001055,PTHR13968,3183,Hsap
OG0001058,PTHR48068,6880,Hsap
OG0001066,PTHR45715,90423,Hsap
OG0001066,PTHR45715,529,Hsap
OG0001082,PTHR13848,29799,Hsap
OG0001082,PTHR13848,388403,Hsap
OG0001085,PTHR19944,567,Hsap
OG0001104,PTHR21227,80746,Hsap
OG0001104,PTHR21227,5468,Hsap
OG0001106,PTHR10290,116447,Hsap
OG0001106,PTHR10290,7150,Hsap
OG0001111,PTHR31663,83643,Hsap
OG0001117,PTHR24050,25975,Hsap
OG0001119,PTHR24300,1555,Hsap
OG0001125,PTHR10824,570,Hsap
OG0001126,PTHR11875,388951,Hsap
OG0001126,PTHR11875,7259,Hsap
OG0001127,PTHR23226,201516,Hsap
OG0001129,PTHR23111,56156,Hsap
OG0001129,PTHR23111,56157,Hsap
OG0001145,PTHR26452,219981,Hsap
OG0001145,PTHR26452,219982,Hsap
OG0001159,PTHR26450,401666,Hsap
OG0001159,PTHR26450,401667,Hsap
OG0001160,PTHR16675,100507436,Hsap
OG0001160,PTHR16675,4277,Hsap
OG0001186,PTHR34038,84833,Hsap
OG0001187,PTHR12448,514,Hsap
OG0001199,PTHR22605,57674,Hsap
OG0001200,PTHR11639,170591,Hsap
OG0001201,PTHR16088,54856,Hsap
OG0001201,PTHR16088,55249,Hsap
OG0001203,PTHR13457,55127,Hsap
OG0001204,PTHR45739,166752,Hsap
OG0001228,PTHR21184,338094,Hsap
OG0001237,PTHR24103,85363,Hsap
OG0001237,PTHR24103,10346,Hsap
OG0001237,PTHR24103,445372,Hsap
OG0001237,PTHR24103,53840,Hsap
OG0001258,PTHR10903,474344,Hsap
OG0001262,PTHR26450,401665,Hsap
OG0001265,PTHR26450,119692,Hsap
OG0001266,PTHR26450,79470,Hsap
OG0001268,PTHR26450,401663,Hsap
OG0001270,PTHR26450,119682,Hsap
OG0001275,PTHR26452,284532,Hsap
OG0001275,PTHR26452,388761,Hsap
OG0001275,PTHR26452,401994,Hsap
OG0001284,PTHR11904,4860,Hsap
OG0001289,PTHR33589,124220,Hsap
OG0001290,PTHR11738,3903,Hsap
OG0001290,PTHR11738,3904,Hsap
OG0001291,PTHR19944,3119,Hsap
OG0001291,PTHR19944,3120,Hsap
OG0001293,PTHR14754,158931,Hsap
OG0001293,PTHR14754,85012,Hsap
OG0001293,PTHR14754,340543,Hsap
OG0001296,PTHR14754,140597,Hsap
OG0001296,PTHR14754,79921,Hsap
OG0001300,PTHR15556,23741,Hsap
OG0001306,PTHR17005,4201,Hsap
OG0001310,PTHR11515,1082,Hsap
OG0001310,PTHR11515,93659,Hsap
OG0001310,PTHR11515,94115,Hsap
OG0001310,PTHR11515,114335,Hsap
OG0001310,PTHR11515,114336,Hsap
OG0001310,PTHR11515,94027,Hsap
OG0001310,PTHR11515,3972,Hsap
OG0001311,PTHR46945,128822,Hsap
OG0001311,PTHR46945,128821,Hsap
OG0001317,PTHR11515,2488,Hsap
OG0001318,PTHR35860,118670,Hsap
OG0001318,PTHR35860,196792,Hsap
OG0001319,PTHR14754,90843,Hsap
OG0001320,PTHR11449,6156,Hsap
OG0001324,PTHR11639,795,Hsap
OG0001325,PTHR10553,6637,Hsap
OG0001326,PTHR13042,59286,Hsap
OG0001344,PTHR21713,342538,Hsap
OG0001344,PTHR21713,4666,Hsap
OG0001362,PTHR45690,147945,Hsap
OG0001362,PTHR45690,338321,Hsap
OG0001373,PTHR24376,642819,Hsap
OG0001373,PTHR24376,7581,Hsap
OG0001373,PTHR24376,7582,Hsap
OG0001379,PTHR48034,4691,Hsap
OG0001381,PTHR24221,6891,Hsap
OG0001385,PTHR10903,155038,Hsap
OG0001386,PTHR10662,55998,Hsap
OG0001386,PTHR10662,56001,Hsap
OG0001386,PTHR10662,728343,Hsap
OG0001403,PTHR11639,7062,Hsap
OG0001403,PTHR11639,6285,Hsap
OG0001408,PTHR24410,388419,Hsap
OG0001410,PTHR24300,1548,Hsap
OG0001410,PTHR24300,1549,Hsap
OG0001410,PTHR24300,1553,Hsap
OG0001432,PTHR11875,85453,Hsap
OG0001439,PTHR48034,27316,Hsap
OG0001439,PTHR48034,494115,Hsap
OG0001444,PTHR12317,346606,Hsap
OG0001447,PTHR16501,56947,Hsap
OG0001455,PTHR43836,220074,Hsap
OG0001470,PTHR46090,392509,Hsap
OG0001477,PTHR26450,79324,Hsap
OG0001478,PTHR26450,79473,Hsap
OG0001493,PTHR26450,119694,Hsap
OG0001501,PTHR13989,6118,Hsap
OG0001504,PTHR15049,2765,Hsap
OG0001510,PTHR42912,25840,Hsap
OG0001515,PTHR12928,102724813,Hsap
OG0001515,PTHR12928,2483,Hsap
OG0001522,PTHR12479,55353,Hsap
OG0001528,PTHR43340,3251,Hsap
OG0001566,PTHR13946,246721,Hsap
OG0001566,PTHR13946,548644,Hsap
OG0001566,PTHR13946,5439,Hsap
OG0001567,PTHR12538,100996747,Hsap
OG0001567,PTHR12538,6231,Hsap
OG0001577,PTHR11639,2312,Hsap
OG0001577,PTHR11639,388697,Hsap
OG0001577,PTHR11639,6283,Hsap
OG0001579,PTHR15124,6415,Hsap
OG0001579,PTHR15124,348303,Hsap
OG0001580,PTHR16716,1349,Hsap
OG0001584,PTHR20515,414325,Hsap
OG0001584,PTHR20515,55894,Hsap
OG0001591,PTHR11640,84033,Hsap
OG0001592,PTHR23348,79026,Hsap
OG0001603,PTHR45739,341640,Hsap
OG0001612,PTHR43775,2194,Hsap
OG0001615,PTHR15922,51594,Hsap
OG0001635,PTHR46141,259232,Hsap
OG0001641,PTHR16171,100533467,Hsap
OG0001641,PTHR16171,2073,Hsap
OG0001652,PTHR23282,158056,Hsap
OG0001655,PTHR11475,137902,Hsap
OG0001655,PTHR11475,7837,Hsap
OG0001668,PTHR12587,8497,Hsap
OG0001679,PTHR24044,3714,Hsap
OG0001687,PTHR45690,126205,Hsap
OG0001695,PTHR23111,100132015,Hsap
OG0001695,PTHR23111,100129520,Hsap
OG0001699,PTHR45690,126204,Hsap
OG0001710,PTHR24376,10168,Hsap
OG0001710,PTHR24376,110354863,Hsap
OG0001725,PTHR11533,206338,Hsap
OG0001729,PTHR10151,5168,Hsap
OG0001737,PTHR11475,7173,Hsap
OG0001746,PTHR24376,83744,Hsap
OG0001751,PTHR14741,96764,Hsap
OG0001752,PTHR23226,54925,Hsap
OG0001752,PTHR23226,146050,Hsap
OG0001763,PTHR10554,54221,Hsap
OG0001764,PTHR14493,85451,Hsap
OG0001765,PTHR13924,10460,Hsap
OG0001768,PTHR11528,7184,Hsap
OG0001780,PTHR11639,6286,Hsap
OG0001780,PTHR11639,49860,Hsap
OG0001782,PTHR13924,6867,Hsap
OG0001801,PTHR24044,28514,Hsap
OG0001803,PTHR14932,55684,Hsap
OG0001806,PTHR11258,4939,Hsap
OG0001814,PTHR43795,390110,Hsap
OG0001821,PTHR23282,256691,Hsap
OG0001825,PTHR16076,26586,Hsap
OG0001828,PTHR20995,54461,Hsap
OG0001840,PTHR46006,10276,Hsap
OG0001841,PTHR14145,2873,Hsap
OG0001883,PTHR11082,64118,Hsap
OG0001891,PTHR23226,80108,Hsap
OG0001891,PTHR23226,147949,Hsap
OG0001898,PTHR10131,7186,Hsap
OG0001900,PTHR10869,8974,Hsap
OG0001907,PTHR23226,387032,Hsap
OG0001907,PTHR23226,80317,Hsap
OG0001916,PTHR47115,84960,Hsap
OG0001919,PTHR43429,79912,Hsap
OG0001931,PTHR12688,51143,Hsap
OG0001934,PTHR24368,347902,Hsap
OG0001940,PTHR23226,203523,Hsap
OG0001941,PTHR11010,10279,Hsap
OG0001947,PTHR42693,410,Hsap
OG0001960,PTHR24281,1589,Hsap
OG0001963,PTHR11374,7358,Hsap
OG0001966,PTHR14339,65056,Hsap
OG0001969,PTHR43172,158,Hsap
OG0001972,PTHR24103,202658,Hsap
OG0001972,PTHR24103,56658,Hsap
OG0001994,PTHR11183,8908,Hsap
OG0002052,PTHR12046,8520,Hsap
OG0002055,PTHR11073,811,Hsap
OG0002057,PTHR11258,8638,Hsap
OG0002059,PTHR11875,23270,Hsap
OG0002071,PTHR43176,26275,Hsap
OG0002092,PTHR11727,64216,Hsap
OG0002093,PTHR10666,7314,Hsap
OG0002104,PTHR11034,57446,Hsap
OG0002108,PTHR46542,7494,Hsap
OG0002125,PTHR15967,55837,Hsap
OG0002136,PTHR45822,2865,Hsap
OG0002136,PTHR45822,2866,Hsap
OG0002144,PTHR12317,84649,Hsap
OG0002151,PTHR31940,90417,Hsap
OG0002163,PTHR33721,55026,Hsap
OG0002165,PTHR10921,54820,Hsap
OG0002168,PTHR21732,84437,Hsap
OG0002169,PTHR11371,1774,Hsap
OG0002172,PTHR10811,5986,Hsap
OG0002185,PTHR12317,116255,Hsap
OG0002195,PTHR11024,6396,Hsap
OG0002210,PTHR26451,343406,Hsap
OG0002211,PTHR11544,4904,Hsap
OG0002223,PTHR26452,219960,Hsap
OG0002228,PTHR31046,80757,Hsap
OG0002231,PTHR26451,81797,Hsap
OG0002248,PTHR26450,81282,Hsap
OG0002258,PTHR26450,390081,Hsap
OG0002266,PTHR46742,51315,Hsap
OG0002267,PTHR14003,132625,Hsap
OG0002272,PTHR46131,147407,Hsap
OG0002272,PTHR46131,92014,Hsap
OG0002285,PTHR11921,6390,Hsap
OG0002305,PTHR24068,387521,Hsap
OG0002305,PTHR24068,387522,Hsap
OG0002321,PTHR23333,165324,Hsap
OG0002326,PTHR10306,6856,Hsap
OG0002335,PTHR11502,6194,Hsap
OG0002340,PTHR13336,54940,Hsap
OG0002350,PTHR10809,9217,Hsap
OG0002359,PTHR21399,1207,Hsap
OG0002361,PTHR12843,399818,Hsap
OG0002374,PTHR45869,1401,Hsap
OG0002376,PTHR45869,325,Hsap
OG0002384,PTHR15556,126272,Hsap
OG0002384,PTHR15556,163126,Hsap
OG0002400,PTHR10634,54469,Hsap
OG0002406,PTHR24068,3093,Hsap
OG0002407,PTHR13382,27109,Hsap
OG0002422,PTHR46346,51227,Hsap
OG0002430,PTHR13946,51082,Hsap
OG0002431,PTHR14399,64065,Hsap
OG0002441,PTHR12219,4724,Hsap
OG0002452,PTHR32017,348235,Hsap
OG0002453,PTHR31905,131076,Hsap
OG0002456,PTHR10544,6158,Hsap
OG0002464,PTHR12377,84191,Hsap
OG0002467,PTHR10293,51218,Hsap
OG0002476,PTHR24068,171222,Hsap
OG0002476,PTHR24068,7332,Hsap
OG0002477,PTHR13523,51142,Hsap
OG0002478,PTHR24068,7334,Hsap
OG0002480,PTHR15451,11161,Hsap
OG0002483,PTHR31841,653820,Hsap
OG0002484,PTHR10245,8721,Hsap
OG0002487,PTHR12430,9804,Hsap
OG0002488,PTHR11710,6223,Hsap
OG0002491,PTHR16260,55017,Hsap
OG0002503,PTHR11843,6206,Hsap
OG0002507,PTHR10072,81689,Hsap
OG0002511,PTHR37457,347744,Hsap
OG0002512,PTHR10666,7311,Hsap
OG0002517,PTHR13168,26292,Hsap
OG0002526,PTHR12013,6727,Hsap
OG0002531,PTHR13987,56271,Hsap
OG0002532,PTHR12669,100127983,Hsap
OG0002534,PTHR28603,79161,Hsap
OG0002535,PTHR16148,91368,Hsap
OG0002538,PTHR10358,10776,Hsap
OG0002548,PTHR11639,6282,Hsap
OG0002552,PTHR12309,23480,Hsap
OG0002554,PTHR14754,56849,Hsap
OG0002555,PTHR23260,83896,Hsap
OG0002567,PTHR20515,100133267,Hsap
OG0002567,PTHR20515,245940,Hsap
OG0002569,PTHR23415,1164,Hsap
OG0002576,PTHR17098,4694,Hsap
OG0002583,PTHR15420,10975,Hsap
OG0002584,PTHR12010,6235,Hsap
OG0002617,PTHR23348,113146,Hsap
OG0002640,PTHR45739,80144,Hsap
OG0002705,PTHR13924,10579,Hsap
OG0002755,PTHR21713,23148,Hsap
OG0002852,PTHR45739,158326,Hsap
OG0002853,PTHR23282,340895,Hsap
OG0002918,PTHR24044,4855,Hsap
OG0002947,PTHR23158,375056,Hsap
OG0003246,PTHR23226,80345,Hsap
OG0003332,PTHR24044,25992,Hsap
OG0003371,PTHR23348,57716,Hsap
OG0003510,PTHR11738,3547,Hsap
OG0003521,PTHR11908,7498,Hsap
OG0003533,PTHR24221,8647,Hsap
OG0003559,PTHR24376,25925,Hsap
OG0003642,PTHR12587,8500,Hsap
OG0003667,PTHR12587,8499,Hsap
OG0003685,PTHR11640,4868,Hsap
OG0003742,PTHR24044,182,Hsap
OG0003802,PTHR12587,8541,Hsap
OG0003850,PTHR45690,91662,Hsap
OG0003888,PTHR23226,7579,Hsap
OG0004107,PTHR45690,126206,Hsap
OG0004116,PTHR45690,338323,Hsap
OG0004218,PTHR11533,29953,Hsap
OG0004319,PTHR12587,8496,Hsap
OG0004330,PTHR45690,114548,Hsap
OG0004349,PTHR24376,353274,Hsap
OG0004350,PTHR11533,4012,Hsap
OG0004356,PTHR23282,161357,Hsap
OG0004379,PTHR12587,8495,Hsap
OG0004426,PTHR24376,10795,Hsap
OG0004514,PTHR11533,51752,Hsap
OG0004536,PTHR21517,389813,Hsap
OG0004578,PTHR23226,342357,Hsap
OG0004592,PTHR11533,290,Hsap
OG0004616,PTHR11533,2028,Hsap
OG0004639,PTHR23282,266727,Hsap
OG0004646,PTHR11533,64167,Hsap
OG0004809,PTHR11533,9520,Hsap
OG0004820,PTHR10666,7316,Hsap
OG0004827,PTHR10151,5167,Hsap
OG0004856,PTHR24376,25888,Hsap
OG0004864,PTHR23226,360023,Hsap
OG0004886,PTHR24376,7771,Hsap
OG0004896,PTHR24376,643836,Hsap
OG0004942,PTHR24376,64763,Hsap
OG0005008,PTHR46742,84460,Hsap
OG0005044,PTHR10151,5169,Hsap
OG0005062,PTHR11640,84063,Hsap
OG0005080,PTHR24376,23361,Hsap
OG0005082,PTHR45690,171389,Hsap
OG0005264,PTHR11640,84623,Hsap
OG0005318,PTHR24376,7770,Hsap
OG0005326,PTHR23226,57336,Hsap
OG0005378,PTHR16148,55922,Hsap
OG0005410,PTHR24376,197407,Hsap
OG0005526,PTHR24376,80095,Hsap
OG0005594,PTHR24064,63027,Hsap
OG0005687,PTHR11640,55243,Hsap
OG0005702,PTHR43243,57709,Hsap
OG0005714,PTHR24221,23457,Hsap
OG0005855,PTHR24221,22,Hsap
OG0005866,PTHR24221,6890,Hsap
OG0005877,PTHR24376,136051,Hsap
OG0005901,PTHR24376,158431,Hsap
OG0005934,PTHR14493,64718,Hsap
OG0005951,PTHR23226,7586,Hsap
OG0006052,PTHR24044,92737,Hsap
OG0006139,PTHR23226,79797,Hsap
OG0006200,PTHR12219,56964,Hsap
OG0006205,PTHR24221,11194,Hsap
OG0006215,PTHR11475,4025,Hsap
OG0006276,PTHR24050,2192,Hsap
OG0006307,PTHR11528,10131,Hsap
OG0006321,PTHR11875,64061,Hsap
OG0006393,PTHR24376,54989,Hsap
OG0006409,PTHR24050,255743,Hsap
OG0006456,PTHR23115,10767,Hsap
OG0006468,PTHR24044,54567,Hsap
OG0006536,PTHR24103,4210,Hsap
OG0006660,PTHR45638,1260,Hsap
OG0006690,PTHR43243,6542,Hsap
OG0006699,PTHR46780,59271,Hsap
OG0006793,PTHR42693,412,Hsap
OG0006812,PTHR23226,7753,Hsap
OG0007003,PTHR24103,90933,Hsap
OG0007007,PTHR43243,6541,Hsap
OG0007009,PTHR43243,6545,Hsap
OG0007011,PTHR24064,9389,Hsap
OG0007013,PTHR14003,404281,Hsap
OG0007069,PTHR10662,10482,Hsap
OG0007108,PTHR23226,10782,Hsap
OG0007122,PTHR24376,79759,Hsap
OG0007242,PTHR23226,55892,Hsap
OG0007284,PTHR11073,1047,Hsap
OG0007289,PTHR24376,171017,Hsap
OG0007293,PTHR24064,9390,Hsap
OG0007312,PTHR23226,26048,Hsap
OG0007354,PTHR12317,347516,Hsap
OG0007423,PTHR11073,821,Hsap
OG0007501,PTHR23226,84838,Hsap
OG0007504,PTHR24044,10683,Hsap
OG0007519,PTHR24376,57567,Hsap
OG0007552,PTHR46006,50650,Hsap
OG0007570,PTHR23226,84307,Hsap
OG0007576,PTHR22913,3036,Hsap
OG0007594,PTHR16148,55602,Hsap
OG0007674,PTHR45638,1262,Hsap
OG0007679,PTHR24103,11074,Hsap
OG0007708,PTHR24064,85413,Hsap
OG0007729,PTHR23226,7629,Hsap
OG0007741,PTHR45981,220972,Hsap
OG0007759,PTHR10131,7187,Hsap
OG0007768,PTHR24064,6581,Hsap
OG0007771,PTHR24064,51310,Hsap
OG0007879,PTHR24410,3959,Hsap
OG0007881,PTHR12322,10655,Hsap
OG0007884,PTHR10131,7188,Hsap
OG0007923,PTHR12322,63950,Hsap
OG0007937,PTHR24064,55867,Hsap
OG0007950,PTHR10924,28982,Hsap
OG0007985,PTHR23226,7755,Hsap
